time,inter_arrival,pkt_size,ttl
1.300138,1.1999999999900979e-05,66,64
1.415925,0.11578700000000008,65226,64
1.416023,9.799999999993148e-05,65226,64
1.416073,4.999999999988347e-05,66,64
1.416074,1.000000000139778e-06,818,64
1.416116,4.199999999987547e-05,66,64
1.5329519999999999,0.11683599999999994,65226,64
1.5330409999999999,8.900000000000574e-05,65226,64
1.5330780000000002,3.7000000000286803e-05,818,64
1.533102,2.3999999999801958e-05,66,64
1.5331519999999998,4.999999999988347e-05,66,64
1.6488969999999998,0.11574499999999999,65226,64
1.6489669999999998,7.00000000000145e-05,65226,64
1.649,3.300000000017178e-05,818,64
1.6490010000000002,1.000000000139778e-06,66,64
1.649029,2.799999999991698e-05,66,64
1.765902,0.116873,65226,64
1.7659669999999998,6.49999999997597e-05,65226,64
1.765995,2.8000000000139025e-05,818,64
1.7660010000000002,6.000000000172534e-06,66,64
1.766048,4.6999999999908226e-05,66,64
1.881899,0.11585099999999993,65226,64
1.8819590000000002,6.000000000017103e-05,65226,64
1.88198,2.0999999999826713e-05,818,64
1.882024,4.399999999993298e-05,66,64
1.882058,3.4000000000089514e-05,66,64
1.998899,0.11684099999999997,65226,64
1.998964,6.499999999998174e-05,65226,64
1.998987,2.300000000010627e-05,818,64
1.999029,4.199999999987547e-05,66,64
1.999066,3.700000000006476e-05,66,64
2.114899,0.11583299999999985,65226,64
2.114958,5.9000000000253294e-05,65226,64
2.114984,2.6000000000081513e-05,818,64
2.115015,3.0999999999892225e-05,66,64
2.115067,5.199999999971894e-05,66,64
2.231933,0.11686600000000036,65226,64
2.232031,9.799999999993148e-05,65226,64
2.232072,4.099999999995774e-05,818,64
2.232074,1.9999999998354667e-06,66,64
2.232113,3.900000000012227e-05,66,64
2.347919,0.11580600000000008,65226,64
2.34801,9.099999999984121e-05,65226,64
2.348046,3.6000000000147026e-05,818,64
2.348262,0.00021599999999999397,66,64
2.464905,0.11664299999999983,65226,64
2.464975,7.00000000000145e-05,65226,64
2.465006,3.0999999999892225e-05,818,64
2.465054,4.8000000000048004e-05,66,64
2.465087,3.300000000017178e-05,66,64
2.58092,0.11583299999999985,65226,64
2.581007,8.700000000017027e-05,65226,64
2.581043,3.6000000000147026e-05,818,64
2.581071,2.799999999991698e-05,66,64
2.581119,4.8000000000048004e-05,66,64
2.6979610000000003,0.11684200000000011,65226,64
2.698063,0.00010199999999960241,65226,64
2.698104,4.099999999995774e-05,818,64
2.698301,0.00019700000000000273,66,64
2.813923,0.11562200000000011,65226,64
2.814011,8.799999999986596e-05,65226,64
2.814051,4.000000000026205e-05,818,64
2.814088,3.6999999999842714e-05,66,64
2.814147,5.9000000000253294e-05,66,64
2.930902,0.11675499999999994,65226,64
2.930965,6.299999999992423e-05,65226,64
2.930986,2.0999999999826713e-05,818,64
2.931043,5.699999999997374e-05,66,64
3.04692,0.11587700000000023,65226,64
3.046988,6.799999999973494e-05,65226,64
3.047013,2.5000000000385825e-05,818,64
3.047071,5.799999999966943e-05,66,64
3.047123,5.200000000016303e-05,66,64
3.163919,0.1167959999999999,65226,64
3.164014,9.499999999995623e-05,65226,64
3.164058,4.399999999993298e-05,818,64
3.164062,4.000000000115023e-06,66,64
3.164122,5.999999999994898e-05,66,64
3.279916,0.11579400000000017,65226,64
3.279988,7.199999999984996e-05,65226,64
3.280016,2.799999999991698e-05,818,64
3.280068,5.200000000016303e-05,66,64
3.280101,3.300000000017178e-05,66,64
3.396919,0.11681799999999987,65226,64
3.397006,8.700000000017027e-05,65226,64
3.397036,2.9999999999752447e-05,818,64
3.397068,3.2000000000032e-05,66,64
3.397125,5.699999999997374e-05,66,64
3.5129099999999998,0.1157849999999998,65226,64
3.512969,5.9000000000253294e-05,65226,64
3.513007,3.799999999998249e-05,818,64
3.513064,5.699999999997374e-05,66,64
3.513112,4.8000000000048004e-05,66,64
3.629899,0.11678699999999997,65226,64
3.6299609999999998,6.199999999978445e-05,65226,64
3.629983,2.200000000041058e-05,818,64
3.630048,6.49999999997597e-05,66,64
3.745902,0.11585400000000012,65226,64
3.745984,8.199999999991547e-05,65226,64
3.746013,2.9000000000056758e-05,818,64
3.746022,8.999999999925734e-06,66,64
3.746053,3.0999999999892225e-05,66,64
3.862917,0.11686400000000008,65226,64
3.862989,7.199999999984996e-05,65226,64
3.863022,3.300000000017178e-05,66,64
3.863034,1.1999999999900979e-05,818,64
3.863049,1.5000000000320313e-05,66,64
3.863058,8.999999999925734e-06,66,64
3.978918,0.11586000000000007,65226,64
3.9789820000000002,6.4000000000064e-05,65226,64
3.9790039999999998,2.19999999995224e-05,818,64
3.979005,1.000000000139778e-06,66,64
3.979027,2.199999999996649e-05,66,64
4.09592,0.11689299999999969,65226,64
4.096019,9.900000000051534e-05,65226,64
4.096061,4.1999999999653426e-05,66,64
4.096087,2.6000000000081513e-05,818,64
4.096099,1.1999999999900979e-05,66,64
4.096118,1.8999999999991246e-05,66,64
4.211905,0.11578700000000008,65226,64
4.211972,6.700000000048334e-05,65226,64
4.212003,3.0999999999892225e-05,818,64
4.212013,9.999999999621423e-06,66,64
4.212054,4.1000000000401826e-05,66,64
4.328922,0.1168680000000002,65226,64
4.328981,5.8999999999365116e-05,65226,64
4.329004,2.3000000000550358e-05,818,64
4.329059,5.499999999969418e-05,66,64
4.444927,0.11586799999999986,65226,64
4.444997,7.00000000000145e-05,65226,64
4.44502,2.3000000000550358e-05,818,64
4.445078,5.799999999922534e-05,66,64
4.5619,0.11682199999999998,65226,64
4.561961,6.100000000053285e-05,65226,64
4.561986,2.4999999999941735e-05,818,64
4.562038,5.200000000016303e-05,66,64
4.56208,4.1999999999653426e-05,66,64
4.567753,0.005672999999999817,70,255
4.677903,0.11014999999999997,65226,64
4.677968,6.500000000020378e-05,65226,64
4.677995,2.700000000022129e-05,818,64
4.678049,5.3999999999554404e-05,66,64
4.794926,0.11687700000000056,65226,64
4.794993,6.699999999959516e-05,65226,64
4.795015,2.200000000041058e-05,818,64
4.795256,0.0002409999999999357,66,64
4.910958,0.11570199999999975,65226,64
4.911048,9.000000000014552e-05,65226,64
4.9110949999999995,4.699999999946414e-05,818,64
4.911118,2.3000000000550358e-05,66,64
4.911167,4.899999999974369e-05,66,64
5.027928,0.11676100000000034,65226,64
5.028011,8.300000000005525e-05,65226,64
5.028046,3.499999999956316e-05,818,64
5.02807,2.3999999999801958e-05,66,64
5.028117,4.7000000000352316e-05,66,64
5.143923,0.11580600000000008,65226,64
5.14403,0.00010699999999985721,65226,64
5.144077,4.7000000000352316e-05,818,64
5.144083,5.999999999950489e-06,66,64
5.144122,3.900000000012227e-05,66,64
5.26096,0.11683799999999955,65226,64
5.26105,9.000000000014552e-05,65226,64
5.261097,4.7000000000352316e-05,818,64
5.261118,2.0999999999382624e-05,66,64
5.261167,4.900000000063187e-05,66,64
5.376954,0.1157869999999992,65226,64
5.377038,8.400000000019503e-05,65226,64
5.377075,3.6999999999842714e-05,818,64
5.377097,2.200000000041058e-05,66,64
5.377145,4.7999999999603915e-05,66,64
5.49392,0.11677500000000052,65226,64
5.494037,0.00011699999999947863,65226,64
5.494066,2.9000000000500847e-05,66,64
5.494092,2.6000000000081513e-05,818,64
5.49411,1.7999999999851468e-05,66,64
5.494135,2.4999999999941735e-05,66,64
5.592487,0.09835200000000022,70,255
5.609912,0.017424999999999358,65226,64
5.610013,0.0001010000000007949,65226,64
5.610046,3.29999999992836e-05,66,64
5.610076,3.0000000000640625e-05,818,64
5.610088,1.1999999999900979e-05,66,64
5.610115,2.700000000022129e-05,66,64
5.726919,0.11680399999999924,65226,64
5.727023,0.00010400000000032605,65226,64
5.7270579999999995,3.499999999956316e-05,66,64
5.727079,2.1000000000270802e-05,818,64
5.727098,1.8999999999991246e-05,66,64
5.727123,2.4999999999941735e-05,66,64
5.842954,0.11583100000000002,65226,64
5.843067,0.0001129999999998077,65226,64
5.843107,4.000000000026205e-05,66,64
5.843125,1.7999999999851468e-05,818,64
5.843146,2.1000000000270802e-05,66,64
5.84317,2.3999999999801958e-05,66,64
5.959917,0.11674700000000016,65226,64
5.960003,8.600000000047459e-05,65226,64
5.960047,4.399999999993298e-05,818,64
5.960058,1.09999999997612e-05,66,64
5.960107,4.899999999974369e-05,66,64
6.075916,0.1158090000000005,65226,64
6.075999,8.300000000005525e-05,65226,64
6.076033,3.399999999942338e-05,818,64
6.076045,1.1999999999900979e-05,66,64
6.076093,4.8000000000492093e-05,66,64
6.192923,0.11683000000000021,65226,64
6.193035,0.00011199999999966792,65226,64
6.193072,3.6999999999842714e-05,818,64
6.193078,5.999999999950489e-06,66,64
6.193125,4.7000000000352316e-05,66,64
6.308954,0.11582899999999974,65226,64
6.309045,9.10000000002853e-05,65226,64
6.309087,4.1999999999653426e-05,66,64
6.309101,1.4000000000180535e-05,818,64
6.309126,2.4999999999941735e-05,66,64
6.30916,3.400000000031156e-05,66,64
6.42595,0.11678999999999995,65226,64
6.426039,8.900000000000574e-05,65226,64
6.426074,3.499999999956316e-05,818,64
6.426099,2.4999999999941735e-05,66,64
6.426146,4.7000000000352316e-05,66,64
6.542925,0.11677900000000019,65226,64
6.542993,6.799999999973494e-05,65226,64
6.543017,2.3999999999801958e-05,818,64
6.543337,0.00032000000000032003,66,64
6.658895,0.11555800000000005,65226,64
6.658952,5.699999999997374e-05,65226,64
6.658979,2.700000000022129e-05,818,64
6.659032,5.2999999999414626e-05,66,64
6.774925,0.1158929999999998,65226,64
6.7749880000000005,6.30000000008124e-05,65226,64
6.77501,2.19999999995224e-05,818,64
6.775066,5.599999999983396e-05,66,64
6.891906,0.11683999999999983,65226,64
6.891995,8.900000000000574e-05,65226,64
6.89203,3.500000000045134e-05,818,64
6.89229,0.00025999999999992696,66,64
7.008925,0.1166349999999996,65226,64
7.008986,6.100000000053285e-05,65226,64
7.009027,4.099999999951365e-05,818,64
7.009051,2.4000000000690136e-05,66,64
7.009099,4.7999999999603915e-05,66,64
7.124918,0.11581900000000012,65226,64
7.124983,6.500000000020378e-05,65226,64
7.125008,2.4999999999941735e-05,818,64
7.125028,2.0000000000131024e-05,66,64
7.125074,4.599999999932436e-05,66,64
7.241937,0.11686300000000038,65226,64
7.242051,0.00011399999999994748,65226,64
7.242098,4.7000000000352316e-05,818,64
7.242101,2.9999999995311555e-06,66,64
7.24215,4.899999999974369e-05,66,64
7.357901,0.11575100000000038,65226,64
7.357963,6.199999999978445e-05,65226,64
7.357996,3.300000000017178e-05,818,64
7.358023,2.700000000022129e-05,66,64
7.358072,4.899999999974369e-05,66,64
7.474951,0.11687899999999996,65226,64
7.475054,0.00010300000000018628,65226,64
7.475088,3.400000000031156e-05,66,64
7.475112,2.3999999999801958e-05,818,64
7.475129,1.699999999971169e-05,66,64
7.475154,2.4999999999941735e-05,66,64
7.590924,0.11577000000000037,65226,64
7.59101,8.599999999958641e-05,65226,64
7.59104,2.9999999999752447e-05,818,64
7.591287,0.0002470000000007744,66,64
7.63977,0.048483000000000054,70,255
7.707896,0.06812599999999946,65226,64
7.707948,5.200000000016303e-05,65226,64
7.7079889999999995,4.099999999951365e-05,818,64
7.708037,4.8000000000492093e-05,66,64
7.708077,4.000000000026205e-05,66,64
7.823916,0.11583899999999936,65226,64
7.824002,8.600000000047459e-05,65226,64
7.824035,3.300000000017178e-05,66,64
7.824052,1.699999999971169e-05,818,64
7.8240739999999995,2.19999999995224e-05,66,64
7.824101,2.700000000022129e-05,66,64
7.89678,0.07267899999999994,70,255
7.940898,0.0441180000000001,65226,64
7.94098,8.199999999991547e-05,65226,64
7.941016,3.6000000000591115e-05,818,64
7.941262,0.0002459999999997464,66,64
8.0569,0.11563800000000057,65226,64
8.056957,5.699999999997374e-05,65226,64
8.056999,4.199999999876525e-05,818,64
8.057038,3.900000000101045e-05,66,64
8.057078,4.000000000026205e-05,66,64
8.173899,0.11682099999999984,65226,64
8.173956,5.699999999997374e-05,65226,64
8.173978,2.19999999995224e-05,818,64
8.174034,5.600000000072214e-05,66,64
8.289905,0.1158709999999985,65226,64
8.289981,7.599999999996498e-05,65226,64
8.290011,3.0000000000640625e-05,818,64
8.290269,0.0002580000000005356,66,64
8.406926,0.11665700000000001,65226,64
8.406989,6.299999999903605e-05,65226,64
8.407029,4.000000000026205e-05,818,64
8.407069,4.000000000026205e-05,66,64
8.407109,4.000000000026205e-05,66,64
8.522904,0.11579500000000031,65226,64
8.522963,5.9000000000253294e-05,65226,64
8.522984,2.0999999998494445e-05,818,64
8.523025,4.1000000001290005e-05,66,64
8.523077,5.200000000016303e-05,66,64
8.6399,0.11682300000000012,65226,64
8.639983,8.300000000005525e-05,65226,64
8.640014,3.0999999999892225e-05,818,64
8.640267,0.0002529999999989485,66,64
8.755899,0.11563199999999973,65226,64
8.755954,5.499999999969418e-05,65226,64
8.755979,2.5000000000829914e-05,818,64
8.756041,6.199999999978445e-05,66,64
8.872926,0.1168849999999999,65226,64
8.872989,6.30000000008124e-05,65226,64
8.873012,2.2999999998774e-05,818,64
8.873066,5.400000000044258e-05,66,64
8.9889,0.11583399999999955,65226,64
8.988964,6.4000000000064e-05,65226,64
8.988987,2.3000000000550358e-05,818,64
8.989231,0.00024400000000035504,66,64
9.043904,0.054672999999999305,67,64
9.044036,0.00013200000000068712,66,64
9.044102,6.600000000034356e-05,67,64
9.044118,1.5999999998683734e-05,66,64
9.044178,6.000000000128125e-05,70,64
9.051768,0.007589999999998653,66,64
9.088127,0.03635900000000092,66,64
9.088156,2.899999999961267e-05,352,64
9.088193,3.700000000073089e-05,66,64
9.088369,0.00017599999999973193,70,64
9.131777,0.04340799999999945,66,64
9.131856,7.90000000012725e-05,339,64
9.131867,1.0999999998873022e-05,66,64
9.131978,0.00011100000000041632,66,64
9.132025,4.7000000000352316e-05,66,64
9.132108,8.300000000005525e-05,67,64
9.132137,2.899999999961267e-05,66,64
9.132211,7.399999999968543e-05,66,64
9.13223,1.8999999999991246e-05,66,64
9.689164,0.556934,70,255
10.488782,0.7996180000000006,203,255
10.872284,0.383502,203,255
10.980434,0.10815000000000019,74,64
10.98236,0.0019259999999992061,74,64
10.982384,2.3999999999801958e-05,66,64
10.982404,2.0000000001019203e-05,103,64
10.982813,0.0004089999999994376,66,64
10.982841,2.800000000036107e-05,66,64
10.982868,2.6999999999333113e-05,67,64
10.982873,4.999999999810711e-06,66,64
10.982928,5.499999999969418e-05,70,64
11.027862,0.04493400000000136,66,64
11.027885,2.2999999998774e-05,185,64
11.027906,2.1000000000270802e-05,66,64
11.027959,5.2999999999414626e-05,67,64
11.028025,6.600000000034356e-05,74,64
11.029365,0.001340000000000785,74,64
11.029381,1.600000000046009e-05,66,64
11.029393,1.1999999999900979e-05,103,64
11.030367,0.0009739999999993643,66,64
11.071748,0.041380999999999446,66,64
11.071798,4.999999999988347e-05,68,64
11.071805,7.000000000090267e-06,66,64
11.071835,3.0000000000640625e-05,7306,64
11.071877,4.2000000000541604e-05,7306,64
11.072295,0.0004179999999998074,66,64
11.072297,2.000000000279556e-06,66,64
11.072306,8.999999998593466e-06,66,64
11.072315,9.000000000369823e-06,2962,64
11.072334,1.8999999999991246e-05,10202,64
11.072337,2.9999999995311555e-06,78,64
11.072345,8.000000001118224e-06,1514,64
11.072356,1.0999999998873022e-05,7306,64
11.072365,9.000000000369823e-06,4410,64
11.072374,9.000000000369823e-06,1514,64
11.07238,6.000000000838668e-06,1514,64
11.072415,3.499999999867498e-05,86,64
11.072416,1.0000000010279564e-06,86,64
11.072427,1.0999999998873022e-05,7306,64
11.072435,8.000000001118224e-06,78,64
11.07244,4.999999999810711e-06,86,64
11.072442,2.000000000279556e-06,1514,64
11.072443,9.999999992515995e-07,66,64
11.072447,4.000000000559112e-06,8754,64
11.072453,5.999999999062311e-06,4410,64
11.072484,3.0999999999892225e-05,2962,64
11.072493,9.000000000369823e-06,1514,64
11.072508,1.4999999999432134e-05,78,64
11.072509,1.0000000010279564e-06,78,64
11.072511,2.000000000279556e-06,66,64
11.072512,9.999999992515995e-07,66,64
11.072522,9.999999999621423e-06,1514,64
11.072536,1.4000000000180535e-05,66,64
11.072538,2.000000000279556e-06,66,64
11.072539,1.0000000010279564e-06,10202,64
11.072552,1.2999999999152578e-05,7306,64
11.072567,1.4999999999432134e-05,1514,64
11.072585,1.8000000000739647e-05,66,64
11.072586,9.999999992515995e-07,66,64
11.072595,9.000000000369823e-06,1514,64
11.072598,2.9999999995311555e-06,66,64
11.072604,6.000000000838668e-06,66,64
11.072605,9.999999992515995e-07,10202,64
11.072612,7.000000000090267e-06,1514,64
11.072619,7.000000000090267e-06,66,64
11.072632,1.3000000000928935e-05,7306,64
11.072636,3.999999998782755e-06,66,64
11.072661,2.5000000000829914e-05,66,64
11.072671,9.999999999621423e-06,1514,64
11.0727,2.899999999961267e-05,78,64
11.072702,2.000000000279556e-06,66,64
11.072702,0.0,66,64
11.072716,1.4000000000180535e-05,66,64
11.072724,7.999999999341867e-06,66,64
11.072736,1.2000000001677336e-05,66,64
11.162914,0.09017799999999987,21786,64
11.162977,6.299999999903605e-05,66,64
11.163006,2.899999999961267e-05,20842,64
11.163036,3.0000000000640625e-05,66,64
11.16309,5.400000000044258e-05,21786,64
11.16312,2.999999999886427e-05,66,64
11.16313,1.000000000139778e-05,21786,64
11.16316,2.999999999886427e-05,66,64
11.16317,9.999999999621423e-06,21786,64
11.163198,2.800000000036107e-05,66,64
11.163208,9.999999999621423e-06,21786,64
11.163238,3.0000000000640625e-05,66,64
11.163248,9.999999999621423e-06,1762,64
11.163272,2.3999999999801958e-05,66,64
11.278925,0.115653,65226,64
11.279023,9.800000000126374e-05,66,64
11.279066,4.2999999999793204e-05,65226,64
11.279121,5.499999999969418e-05,66,64
11.27914,1.8999999999991246e-05,818,64
11.27917,3.0000000000640625e-05,66,64
11.395899,0.11672899999999942,65226,64
11.39594,4.099999999951365e-05,66,64
11.395963,2.3000000000550358e-05,65226,64
11.395988,2.4999999999053557e-05,66,64
11.395995,7.000000000090267e-06,818,64
11.396052,5.699999999997374e-05,66,64
11.511918,0.11586600000000047,65226,64
11.511976,5.8000000001001695e-05,66,64
11.512003,2.6999999999333113e-05,65226,64
11.51203,2.6999999999333113e-05,66,64
11.512046,1.600000000046009e-05,818,64
11.512061,1.4999999999432134e-05,66,64
11.628909,0.11684800000000095,65226,64
11.628973,6.4000000000064e-05,66,64
11.629007,3.399999999942338e-05,65226,64
11.62904,3.300000000017178e-05,66,64
11.62905,9.999999999621423e-06,818,64
11.629065,1.5000000001208491e-05,66,64
11.736736,0.10767099999999985,70,255
11.744903,0.008167000000000257,65226,64
11.744953,4.999999999988347e-05,66,64
11.744987,3.399999999942338e-05,65226,64
11.745022,3.500000000045134e-05,66,64
11.745032,9.999999999621423e-06,818,64
11.745048,1.600000000046009e-05,66,64
11.861902,0.11685400000000001,65226,64
11.861953,5.099999999913507e-05,66,64
11.861979,2.6000000000081513e-05,65226,64
11.862005,2.6000000000081513e-05,66,64
11.862014,9.000000000369823e-06,818,64
11.862029,1.4999999999432134e-05,66,64
11.9779,0.11587100000000028,65226,64
11.977961,6.100000000053285e-05,66,64
11.977993,3.1999999999143824e-05,65226,64
11.978025,3.200000000092018e-05,66,64
11.978034,8.999999998593466e-06,818,64
11.978045999999999,1.1999999999900979e-05,66,64
12.094903,0.11685700000000132,65226,64
12.094955,5.200000000016303e-05,66,64
12.094988,3.300000000017178e-05,65226,64
12.095023,3.499999999867498e-05,66,64
12.095033,1.000000000139778e-05,818,64
12.095047,1.3999999998404178e-05,66,64
12.210925,0.11587800000000037,65226,64
12.210993,6.800000000062312e-05,66,64
12.211028,3.500000000045134e-05,65226,64
12.211068,3.999999999848569e-05,66,64
12.211083,1.5000000001208491e-05,818,64
